id,area,section,level,question
7786,Backend,Backend / Architecture Distributed Systems,Senior,Как event sourcing помогает масштабированию?
7787,Backend,Backend / Architecture Distributed Systems,Senior,Как обеспечить отказоустойчивость при использовании feature flags?
7788,Backend,Backend / Architecture Distributed Systems,Senior,Какие ошибки часто встречаются в blue-green deployment?
7789,Backend,Backend / Architecture Distributed Systems,Senior,Как мониторить canary deployment?
7790,Backend,Backend / Architecture Distributed Systems,Senior,"Приведите пример инцидента, связанного с zero downtime."
7791,Backend,Backend / Architecture Distributed Systems,Senior,Что такое failure domains?
7792,Backend,Backend / Architecture Distributed Systems,Senior,Когда применять backpressure?
7793,Backend,Backend / Architecture Distributed Systems,Senior,Какие trade-off есть у bulkheads?
7794,Backend,Backend / Architecture Distributed Systems,Senior,Как спроектировать систему с circuit breakers?
7795,Backend,Backend / Architecture Distributed Systems,Senior,Как протестировать eventual consistency?
7796,Backend,Backend / Architecture Distributed Systems,Senior,Как distributed transactions помогает масштабированию?
7797,Backend,Backend / Architecture Distributed Systems,Senior,Как обеспечить отказоустойчивость при использовании clock skew?
7798,Backend,Backend / Architecture Distributed Systems,Senior,Какие ошибки часто встречаются в consensus?
7799,Backend,Backend / Architecture Distributed Systems,Senior,Как мониторить system boundaries?
7800,Backend,Backend / Architecture Distributed Systems,Senior,"Приведите пример инцидента, связанного с capacity planning."
7801,Backend,Backend / Architecture Distributed Systems,Senior,Что такое monolith?
7802,Backend,Backend / Architecture Distributed Systems,Senior,Когда применять modular monolith?
7803,Backend,Backend / Architecture Distributed Systems,Senior,Какие trade-off есть у microservices?
7804,Backend,Backend / Architecture Distributed Systems,Senior,Как спроектировать систему с service discovery?
7805,Backend,Backend / Architecture Distributed Systems,Senior,Как протестировать API gateway?
7806,Backend,Backend / Architecture Distributed Systems,Senior,Как message queues помогает масштабированию?
7807,Backend,Backend / Architecture Distributed Systems,Senior,Как обеспечить отказоустойчивость при использовании Kafka?
7808,Backend,Backend / Architecture Distributed Systems,Senior,Какие ошибки часто встречаются в RabbitMQ?
7809,Backend,Backend / Architecture Distributed Systems,Senior,Как мониторить outbox pattern?
7810,Backend,Backend / Architecture Distributed Systems,Senior,"Приведите пример инцидента, связанного с saga pattern."
7811,Backend,Backend / Architecture Distributed Systems,Senior,Что такое idempotent consumers?
7812,Backend,Backend / Architecture Distributed Systems,Senior,Когда применять dead-letter queue?
7813,Backend,Backend / Architecture Distributed Systems,Senior,Какие trade-off есть у exactly-once semantics?
7814,Backend,Backend / Architecture Distributed Systems,Senior,Как спроектировать систему с at-least-once delivery?
7815,Backend,Backend / Architecture Distributed Systems,Senior,Как протестировать distributed locks?
